text,label
"When the heart is sad, restless and filled with despair, remember that only to God do we complain.",1
"mentally down because social media is not that good :""/ you're worried but can't do anything :((",1
"Heart disease that is hard to get rid of: it's really hard not to be curious about other people's lives, you're jealous to the point of restlessness. Any tips?",1
"Why are you worried about getting lost? The panic feeling is also really annoying, not just crying that bothers you. Kayak hey wft!",1
anxious,1
Nightmares of a few minutes make you anxious and uninspired for days,1
"Restless, upset if there is no news all day..",1
"I'm getting more and more restless, and I'm crying as much as I can, and they just look at me crying, and they say, don't worry, sis, it's okay, you're okay here, you just need to rest, what do you want, just say it, we'll follow your request, except for 1 i.e. run away, you'll know later",1
restless restless accompanying,1
"Help! Lately, whenever I meet a lot of people I don't know, I always feel really dizzy, my stomach suddenly feels nauseous, anxious, panicked. How do you solve it? And why is that?",1
"As the day draws near, I'm overthinking a lot, oh my god. Calm my restless heart """,1
Anxiety for no reason. How come?,1
"It just felt like a storm, rumbling, boisterous, restless and quite stifling.",1
3G.. anxious and restless,1
I'm so restless when I can calm down y,1
"It's been a long time since I've been here, I'm suddenly restless + crazy chest pain",1
restless upset languishing,1
"Just shut up, you know it's there. Afraid, still anxiously waiting for this month ™ »",1
"Kinda not very excited. Restless, many thoughts, bored, confused, sad, angry, afraid, frantic. Ah...",1
"guys, how do you not get triggered easily? tl I'm still sad, I'm sad too... now I feel nervous and anxious, I want to cry.",1
"Usually I sleep well every afternoon, I just want to rest for a while, I feel restless because the task hasn't been completed yet",1
"Wehh, I just woke up, I was immediately worried, scared to run out, I didn't like it.",1
"Don't worry too much, your story is written by the best screenwriter",1
Actually you know that the cure for your anxiety and confusion is by praying to God. But why do you still forget Him. #PeelGunda,1
"restless and emotional like PMS again, even though it's over. it doesn't feel very comfortable. kesenggol stik wants to cry. – istighfar a lot",1
"want to sleep restless, wake up restless. what do you want to die for?",1
Emotional when PMS is motivated by insecurity which also increases due to these hormones. I don't know why I will feel anxious about many things for no reason even if there is a reason it's just too much to say ™ƒðŸ™ƒðŸ™ƒ,1
"I feel so restless, why?",1
restless oh nervous.,1
always worried about tomorrow,1
"If you're blank and restless, your typing will be random",1
I'm so nervous :(,1
"""No regrets or grudges/angry at things that have passed, and not worrying too much about the future, that's true serenity.""",1
Looks like I'm going to leave WhatsApp aka I don't want to open it often because I don't know why I'm worried every time I open it,1
This week really can't calm down– there's just something that's bothering me,1
Very restless huh,1
Have you ever been... you're honest but you're the one who's restless hh,1
confused and restless. This heart seems to die. When you change,1
Can't sleep restless,1
"Why is it, every time you want to do something, you get nervous..",1
"I'm mute, stuck in a dream sheet. I flinch when the clink of time calls out to me. I wake up, restless",1
"It's true, it's okay to be nervous, it's really okay to get it""",1
"Have you ever felt anxious every day because you were worried about the future, just kept thinking about it all day, to be honest, I'm really tired, I'm really tired, I just have to have a lot of ABCDEFG plans for the future, I can only say to myself ""yo, cheer up yo"" :')",1
why is this.. suddenly very nervous,1
"I'm restless, I'm languishing every night, it's really hard when I'm tired",1
"Restless, heart pounding. Fix anxious again :)",1
"Don't worry, don't worry",1
"I wonder why lately I've been nervous when it's already above 9 o'clock, even though there's no problem. How do you prevent anxiety?",1
"This morning, I'm anxious, anxious, dizzy, dizzy, not nauseous, until all the contents of my stomach are out, my heart is pounding wildly, ah, I'm scared. I wonder what if I die. I'm really scared :'""",1
let this anxious rest ok. please this,1
"Believe me, he loves you very much.. It's just that you are too worried about losing, because you have fallen so many times",1
The highest level of miss is when you are worried about him for no apparent reason.,1
"At first, I just did it, in the end I started to feel worried and anxious about the situation.",1
"Actually, I'm just happy to be happy right now, but yeah, I really like being nervous all of a sudden",1
why do you suddenly worry too much with cold sweat :))))),1
I'm upset restless languishing,1
"If you're nervous, you can't sleep normally.. this one is more fun, can't sleep too :)",1
"stop disclaimer depression is easy... depression is sick, it's not good to be tired, mental illness isn't just depression",1
"dizzy, restless, shaking so one solid buddy",1
"If you are already a mate, all doubts will be whole, all worries will surely come true",1
"So often restless in the middle of the night but for no reason, why is this",1
I don't know why he's so restless today,1
"Finally able to breath & eat after taking Miko to see the doctor. Moreover, the condition is not as serious as the other doctor thought...I thought that my anxiety disorder was serious too.. I panicked about the situation & Miko's condition until this afternoon couldn't think + nausea + wanted to throw up. Almost panic attack",1
Feeling restless inside,1
"I'm small. I praise myself. other people are discouraged, I'm restless, wondering how to make things better. I'm nothing.",1
Always haunted by anxiety,1
"Everything feels so short and for now starting to be afraid to lose, starting to feel anxious about various things, somehow if it really happened",1
Why am I getting anxious at the end of the day?,1
